local,visitor,period,time,player,action,side,score_home,score_away
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"TRIGGIANI, VITTORIO",Free Throw In (2/2 - 2 pt),U18 Dolomiti Energia Trento,10,10
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"PLACINSCHI, CESARE",Assist (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"TRIGGIANI, VITTORIO",Free Throw In (1/1 - 1 pt),U18 Dolomiti Energia Trento,9,10
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"NAJI, AKRAM",In,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"BOTTELLI, FEDERICO",Out,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"FALL, OUMAR",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"LUMENA, PRINCE",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"TRIGGIANI, VITTORIO",Foul Drawn (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:37,"DEFOUNDOUX, SACHA",Foul (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:47,"TOMANN, KAUR",Out,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:47,"ACUNZO, THOMAS",In,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:55,"PLACINSCHI, CESARE",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,04:56,"TOMANN, KAUR",Missed Two Pointer (1/3 - 4 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:20,"DEFOUNDOUX, SACHA",Def Rebound (2),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:20,"FALL, OUMAR",Missed Three Pointer (0/1 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:35,"LAZARSKI, BARTOSZ",In,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:35,"TOWO-NANSI, AARON",Out,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:35,"BOTTELLI, FEDERICO",Turnover (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:42,"PRATO, IVAN",Steal (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:44,"HASSAN, PATRICK",Turnover (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:50,"TRIGGIANI, VITTORIO",Off Rebound (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:52,"MACHETTI, MARIO",Missed Three Pointer (0/1 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:54,"FALL, OUMAR",Def Rebound (2),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,05:58,"TOMANN, KAUR",Missed Two Pointer (1/2 - 4 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"MACHETTI, MARIO",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"TRIGGIANI, VITTORIO",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"ZANELLA, DIEGO",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"NIANG, CHEICKH",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"PRATO, IVAN",Foul Drawn (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"NIANG, CHEICKH",Foul (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:13,"PRATO, IVAN",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:14,"HASSAN, PATRICK",Missed Two Pointer (0/2 - 6 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:17,"HASSAN, PATRICK",Steal (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:19,"TOWO-NANSI, AARON",Turnover (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:43,"HASSAN, PATRICK",Three Pointer (2/2 - 6 pt),U18 Dolomiti Energia Trento,8,10
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:57,"TOMANN, KAUR",Two Pointer (1/1 - 4 pt),U18 Next Gen Team Belgrade,5,10
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,06:57,"TOMANN, KAUR",Off Rebound (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:00,"TOWO-NANSI, AARON",Missed Two Pointer (0/1 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:05,"DEFOUNDOUX, SACHA",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:07,"HASSAN, PATRICK",Missed Two Pointer (0/1 - 3 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:25,"FALL, OUMAR",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:27,"PRATO, IVAN",Missed Two Pointer (0/1 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:27,"PRATO, IVAN",Off Rebound (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:31,"BOTTELLI, FEDERICO",Missed Two Pointer (0/1 - 3 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:34,"BOTTELLI, FEDERICO",Steal (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,07:35,"ZANELLA, DIEGO",Turnover (1),U18 Dolomiti Energia Trento,,
