local,visitor,period,time,player,action,side,score_home,score_away
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,05:08,"PLACINSCHI, CESARE",Two Pointer (4/6 - 10 pt),U18 Dolomiti Energia Trento,46,40
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,05:31,"PLACINSCHI, CESARE",Foul Drawn (3),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,05:31,"BOJOVIC, LUKAS NIKOLA",Turnover (3),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,05:31,"BOJOVIC, LUKAS NIKOLA",Offensive Foul (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,05:44,"MIJAILOVIC, UROS",Def Rebound (5),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,05:46,"HASSAN, PATRICK",Missed Three Pointer (2/5 - 8 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:06,"TRIGGIANI, VITTORIO",In,U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:06,"CURBELO, VALENTIN",Out,U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:06,"MIJAILOVIC, UROS",Turnover (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:18,"ISAILOVIC, STEFAN",Foul Drawn (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:18,"LUMENA, PRINCE",Turnover (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:18,"LUMENA, PRINCE",Offensive Foul (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:26,"MIJAILOVIC, UROS",Two Pointer (1/1 - 7 pt),U18 Partizan Mozzart Bet Belgrade,46,38
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:41,"ISAILOVIC, STEFAN",Def Rebound (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:43,"CURBELO, VALENTIN",Missed Three Pointer (0/3 - 5 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:55,"JOVANOVIC, MARKO",Out,U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:55,"KOJIC, ALEKSA",In,U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:55,"DANILOVIC, UROS",Out,U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:55,"ISAILOVIC, STEFAN",In,U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,06:55,"HASSAN, PATRICK",Foul Drawn (3),U18 Dolomiti Energia Trento,,
