local,visitor,period,time,player,action,side,score_home,score_away
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:21,"TOMANN, KAUR",Three Pointer (1/1 - 3 pt),U18 Next Gen Team Belgrade,7,5
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:32,"KATANOVIC, BORNA",Off Rebound (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:35,"TOWO-NANSI, AARON",Missed Two Pointer (1/2 - 2 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"MASDIEU-REYNAERT, YAEL",In,U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"MAHOP, MATTHYS",Out,U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"KATANOVIC, BORNA",In,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"NAJI, AKRAM",In,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"DEFOUNDOUX, SACHA",Out,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"RANDUSKA, BRUNO",Out,U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"DEFOUNDOUX, SACHA",Foul Drawn (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"KOUAKOU-HEUGUE, NOA",Foul (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,05:59,"DEFOUNDOUX, SACHA",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:01,"YIMGA MOUKOURI, HUGO",Missed Two Pointer (0/2 - 0 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:16,"SOLIMAN, NATHAN",Def Rebound (2),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:18,"DEFOUNDOUX, SACHA",Missed Three Pointer (0/1 - 2 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:29,"TOWO-NANSI, AARON",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:31,"SOLIMAN, NATHAN",Missed Three Pointer (0/1 - 0 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:34,"SOLIMAN, NATHAN",Steal (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:36,"DEFOUNDOUX, SACHA",Turnover (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:48,"RANDUSKA, BRUNO",Steal (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,06:51,"HOUINDO, CAMERON",Turnover (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:09,,Turnover (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:09,"TOWO-NANSI, AARON",Missed Three Pointer (0/1 - 2 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:36,"KOUAKOU-HEUGUE, NOA",Free Throw In (1/1 - 5 pt),U18 Pole France INSEP Paris,4,5
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:36,"KOUAKOU-HEUGUE, NOA",Foul Drawn (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:36,"TOMANN, KAUR",Foul (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:36,"KOUAKOU-HEUGUE, NOA",Two Pointer (2/2 - 4 pt),U18 Pole France INSEP Paris,4,4
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:41,"SOLIMAN, NATHAN",Def Rebound (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,07:43,"PRATO, IVAN",Missed Three Pointer (0/2 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,08:07,"SOLIMAN, NATHAN",Turnover (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,08:20,"TOMANN, KAUR",Assist (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,08:28,"DEFOUNDOUX, SACHA",Two Pointer (1/1 - 2 pt),U18 Next Gen Team Belgrade,4,2
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,08:48,"MAHOP, MATTHYS",Assist (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,08:50,"KOUAKOU-HEUGUE, NOA",Two Pointer (1/1 - 2 pt),U18 Pole France INSEP Paris,2,2
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:09,"TOWO-NANSI, AARON",Two Pointer (1/1 - 2 pt),U18 Next Gen Team Belgrade,2,0
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:26,"TOMANN, KAUR",Foul Drawn (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:26,"MAHOP, MATTHYS",Foul (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:26,"TOMANN, KAUR",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:26,"YIMGA MOUKOURI, HUGO",Missed Two Pointer (0/1 - 0 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:26,"YIMGA MOUKOURI, HUGO",Off Rebound (1),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:28,"DEFOUNDOUX, SACHA",Block (1),U18 Next Gen Team Belgrade,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:28,"MAHOP, MATTHYS",Missed Two Pointer (0/1 - 0 pt),U18 Pole France INSEP Paris,,
U18 Next Gen Team Belgrade,U18 Pole France INSEP Paris,1er Cuarto,09:28,"MAHOP, MATTHYS",Shot Rejected (1),U18 Pole France INSEP Paris,,
