local,visitor,period,time,player,action,side,score_home,score_away
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:29,"MARJANOVIC, STEFAN",Foul Drawn (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:29,"LONATI, ACHILLE",Foul (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:29,,Off Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:31,"LUCIC, ANDREJ",Missed Three Pointer (0/1 - 0 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:40,"PAVLOVIC, NOVAK",Steal (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:42,"LONATI, ACHILLE",Turnover (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"MARJANOVIC, STEFAN",In,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"STOJKOVIC, LAZAR",Out,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"LUCIC, ANDREJ",In,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"NEDELJKOVIC, ALEKSEJ",Out,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"GARAVAGLIA, DIEGO",Out,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"BELLINASO, WERTHER",In,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,,Time Out (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"STOJKOVIC, LAZAR",Assist (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,02:57,"COPIC, MILOS",Three Pointer (2/2 - 6 pt),U18 Crvena Zvezda Belgrade,17,14
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:02,"NEDELJKOVIC, ALEKSEJ",Def Rebound (2),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:04,"KAREM, OMAR",Missed Two Pointer (0/1 - 0 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:08,"LONATI, ACHILLE",Steal (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:10,"PAVLOVIC, NOVAK",Turnover (2),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:32,"BIKIC, JOVAN",Out,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:32,"NEDELJKOVIC, ALEKSEJ",In,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:33,"YOUSSEF, GUGLIELMO",Turnover (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:43,"DJURIC, SAVA",Two Pointer (1/1 - 2 pt),U18 Crvena Zvezda Belgrade,17,11
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,03:43,"DJURIC, SAVA",Off Rebound (1),U18 Crvena Zvezda Belgrade,,
