local,visitor,period,time,player,action,side,score_home,score_away
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:07,"ACUNZO, THOMAS",Foul (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:07,"MEREBASHVILI, SABA",Steal (1),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:07,"LAZARSKI, BARTOSZ",Turnover (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:24,"PETROVICS, HELMUTS",Assist (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:26,"BALDE, DANIEL",Two Pointer (5/10 - 10 pt),U18 Joventut Badalona,54,67
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:47,"DEFOUNDOUX, SACHA",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:47,"TOWO-NANSI, AARON",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:47,,Time Out (1),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,01:47,"TOWO-NANSI, AARON",Two Pointer (7/10 - 21 pt),U18 Next Gen Team Belgrade,52,67
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:02,"ACUNZO, THOMAS",Off Rebound (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:02,"LAZARSKI, BARTOSZ",Missed Three Pointer (0/2 - 2 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"PETROVICS, HELMUTS",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"GIL , MARTI",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"PLATTEEUW, IAN",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"RUIZ, HUMBERTO",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"BALDE, DANIEL",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"DEL CASTILLO, ERIC",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:20,"MEREBASHVILI, SABA",Turnover (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:43,"TOWO-NANSI, AARON",Assist (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,02:45,"ACUNZO, THOMAS",Two Pointer (1/2 - 2 pt),U18 Next Gen Team Belgrade,52,65
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:01,"TOMANN, KAUR",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:01,"GULIC, DJORDJE",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:01,"PLATTEEUW, IAN",Turnover (5),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:09,"LAZARSKI, BARTOSZ",Two Pointer (1/1 - 2 pt),U18 Next Gen Team Belgrade,52,63
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:11,"LAZARSKI, BARTOSZ",Off Rebound (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:13,"TOWO-NANSI, AARON",Missed Three Pointer (1/4 - 19 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:32,"KEKENBOSCH, TERENCE",Assist (1),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:33,"PLATTEEUW, IAN",Two Pointer (6/15 - 12 pt),U18 Joventut Badalona,52,61
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:54,"KATANOVIC, BORNA",Assist (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,03:56,"TOWO-NANSI, AARON",Three Pointer (1/3 - 19 pt),U18 Next Gen Team Belgrade,50,61
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"PETROVICS, HELMUTS",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"KEKENBOSCH, TERENCE",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"PETROVICS, HELMUTS",Free Throw In (4/7 - 13 pt),U18 Joventut Badalona,50,58
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"PETROVICS, HELMUTS",Missed Free Throw (3/6 - 12 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"KATANOVIC, BORNA",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"NAJI, AKRAM",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"MEREBASHVILI, SABA",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"BALDE, DANIEL",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"PETROVICS, HELMUTS",Foul Drawn (6),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:14,"NAJI, AKRAM",Foul (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:13,"PLATTEEUW, IAN",Def Rebound (5),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:18,"ACUNZO, THOMAS",Missed Three Pointer (0/1 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:25,"GULIC, DJORDJE",Def Rebound (8),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:28,"BALDE, DANIEL",Missed Two Pointer (4/9 - 8 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:41,"LAZARSKI, BARTOSZ",Assist (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,04:43,"NAJI, AKRAM",Two Pointer (4/5 - 9 pt),U18 Next Gen Team Belgrade,49,58
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:06,"PLATTEEUW, IAN",Turnover (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:16,"PETROVICS, HELMUTS",Foul Drawn (5),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:16,"LAZARSKI, BARTOSZ",Foul (2),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:23,"NAJI, AKRAM",Two Pointer (3/4 - 7 pt),U18 Next Gen Team Belgrade,49,56
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:46,"PLATTEEUW, IAN",Two Pointer (5/14 - 10 pt),U18 Joventut Badalona,49,54
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:46,"PLATTEEUW, IAN",Off Rebound (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,05:49,"PLATTEEUW, IAN",Missed Two Pointer (4/13 - 8 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,"ACUNZO, THOMAS",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,"STOLBETSKIY, DANIIL",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,"BOTTELLI, FEDERICO",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,"LAZARSKI, BARTOSZ",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,"RUIZ, HUMBERTO",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,"DEL CASTILLO, ERIC",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:07,,Turnover (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:34,"BALDE, DANIEL",Assist (1),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:37,"DEL CASTILLO, ERIC",Two Pointer (2/4 - 4 pt),U18 Joventut Badalona,47,54
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:41,"PLATTEEUW, IAN",Def Rebound (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:44,"STOLBETSKIY, DANIIL",Missed Two Pointer (1/3 - 4 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:55,"NAJI, AKRAM",Steal (2),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:56,"BALDE, DANIEL",Turnover (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,06:58,"BALDE, DANIEL",Off Rebound (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:00,"PLATTEEUW, IAN",Missed Two Pointer (4/12 - 8 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:17,"STOLBETSKIY, DANIIL",Assist (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:19,"NAJI, AKRAM",Two Pointer (2/3 - 5 pt),U18 Next Gen Team Belgrade,45,54
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:29,"STOLBETSKIY, DANIIL",Off Rebound (4),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:31,"NAJI, AKRAM",Missed Two Pointer (1/2 - 3 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:32,"TOWO-NANSI, AARON",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:35,"GULIC, DJORDJE",Block (5),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:38,"PLATTEEUW, IAN",Shot Rejected (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:38,"PLATTEEUW, IAN",Missed Two Pointer (4/11 - 8 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:47,"PETROVICS, HELMUTS",Def Rebound (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,07:49,"GULIC, DJORDJE",Missed Two Pointer (1/3 - 3 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:00,"GIL , MARTI",Assist (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:03,"PLATTEEUW, IAN",Two Pointer (4/10 - 8 pt),U18 Joventut Badalona,45,52
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:17,"TOWO-NANSI, AARON",Two Pointer (6/9 - 16 pt),U18 Next Gen Team Belgrade,43,52
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:31,,Off Rebound (4),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:31,"GULIC, DJORDJE",Missed Two Pointer (1/2 - 3 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,,Def Rebound (5),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"PETROVICS, HELMUTS",Missed Free Throw (3/5 - 12 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"GULIC, DJORDJE",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"PRATO, IVAN",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"PETROVICS, HELMUTS",Foul Drawn (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"PRATO, IVAN",Foul (2),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"PLATTEEUW, IAN",Assist (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:39,"PETROVICS, HELMUTS",Two Pointer (3/6 - 12 pt),U18 Joventut Badalona,43,50
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:44,"BALDE, DANIEL",Steal (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:46,"PRATO, IVAN",Turnover (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:48,"PRATO, IVAN",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,08:50,"PETROVICS, HELMUTS",Missed Three Pointer (1/3 - 10 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,09:10,,Def Rebound (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,09:12,"TOWO-NANSI, AARON",Missed Three Pointer (0/2 - 14 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,09:30,"PLATTEEUW, IAN",Assist (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,09:33,"BALDE, DANIEL",Two Pointer (4/8 - 8 pt),U18 Joventut Badalona,41,50
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,09:52,"STOLBETSKIY, DANIIL",Turnover (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"TOMANN, KAUR",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"GULIC, DJORDJE",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"PRATO, IVAN",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"STOLBETSKIY, DANIIL",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"KATANOVIC, BORNA",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"BOTTELLI, FEDERICO",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"BERMEJO, PAU",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"GIL , MARTI",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"BATLLE, PAU",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,3er Cuarto,10:00,"PLATTEEUW, IAN",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:02,"RUIZ, HUMBERTO",Two Pointer (3/4 - 9 pt),U18 Joventut Badalona,77,85
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:02,"RUIZ, HUMBERTO",Steal (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:02,"TOWO-NANSI, AARON",Turnover (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:11,"PETROVICS, HELMUTS",Free Throw In (5/9 - 14 pt),U18 Joventut Badalona,75,85
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:11,"PETROVICS, HELMUTS",Missed Free Throw (4/8 - 13 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:11,"PETROVICS, HELMUTS",Foul Drawn (7),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:11,"TOMANN, KAUR",Foul (2),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:19,"RUIZ, HUMBERTO",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:19,"KEKENBOSCH, TERENCE",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:19,"NAJI, AKRAM",Assist (4),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:19,"TOMANN, KAUR",Two Pointer (5/6 - 15 pt),U18 Next Gen Team Belgrade,74,85
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:37,"MEREBASHVILI, SABA",Assist (1),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:37,"DEL CASTILLO, ERIC",Two Pointer (4/7 - 9 pt),U18 Joventut Badalona,74,83
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:42,"PLATTEEUW, IAN",Def Rebound (8),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:44,"TOWO-NANSI, AARON",Missed Two Pointer (7/11 - 31 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:56,"TOMANN, KAUR",Off Rebound (1),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,00:59,"NAJI, AKRAM",Missed Three Pointer (0/4 - 11 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:23,"TOMANN, KAUR",Def Rebound (4),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:27,"KEKENBOSCH, TERENCE",Missed Three Pointer (1/5 - 9 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,"RUIZ, HUMBERTO",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,"KEKENBOSCH, TERENCE",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,,Time Out (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,,Off Rebound (7),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,"GULIC, DJORDJE",Block (6),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,"MEREBASHVILI, SABA",Shot Rejected (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:35,"MEREBASHVILI, SABA",Missed Two Pointer (0/2 - 3 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:52,,Def Rebound (6),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,01:52,"KATANOVIC, BORNA",Missed Three Pointer (0/1 - 8 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:11,"GULIC, DJORDJE",Def Rebound (9),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:13,"PETROVICS, HELMUTS",Missed Two Pointer (3/7 - 13 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:24,"TOWO-NANSI, AARON",Free Throw In (8/10 - 31 pt),U18 Next Gen Team Belgrade,72,83
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:24,"TOWO-NANSI, AARON",Free Throw In (7/9 - 30 pt),U18 Next Gen Team Belgrade,72,82
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:24,"TOWO-NANSI, AARON",Foul Drawn (9),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:24,"RUIZ, HUMBERTO",Foul (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:32,"DEL CASTILLO, ERIC",Free Throw In (1/1 - 7 pt),U18 Joventut Badalona,72,81
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:32,"DEL CASTILLO, ERIC",Foul Drawn (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:32,"KATANOVIC, BORNA",Foul (3),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:32,"PLATTEEUW, IAN",Assist (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:32,"DEL CASTILLO, ERIC",Two Pointer (3/6 - 6 pt),U18 Joventut Badalona,71,81
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:46,"RUIZ, HUMBERTO",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:46,"KEKENBOSCH, TERENCE",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,02:51,"KATANOVIC, BORNA",Two Pointer (4/5 - 8 pt),U18 Next Gen Team Belgrade,69,81
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:00,"TOWO-NANSI, AARON",Foul Drawn (8),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:00,"DEL CASTILLO, ERIC",Foul (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:09,"TOWO-NANSI, AARON",Foul Drawn (7),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:09,"PLATTEEUW, IAN",Turnover (6),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:09,"PLATTEEUW, IAN",Offensive Foul (3),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:18,"GULIC, DJORDJE",In,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:18,"PRATO, IVAN",Out,U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:18,,Time Out (1),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:18,"TOWO-NANSI, AARON",Three Pointer (3/7 - 29 pt),U18 Next Gen Team Belgrade,69,79
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:39,"KEKENBOSCH, TERENCE",Three Pointer (1/4 - 9 pt),U18 Joventut Badalona,69,76
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:56,"GIL , MARTI",Out,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:56,"KEKENBOSCH, TERENCE",In,U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:56,,Off Rebound (6),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,03:56,"DEL CASTILLO, ERIC",Missed Three Pointer (0/1 - 4 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:01,"PETROVICS, HELMUTS",Def Rebound (4),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:03,"PRATO, IVAN",Missed Two Pointer (2/4 - 4 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:10,"NAJI, AKRAM",Off Rebound (2),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:16,"NAJI, AKRAM",Missed Two Pointer (5/7 - 11 pt),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:19,"KATANOVIC, BORNA",Steal (2),U18 Next Gen Team Belgrade,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:23,"PETROVICS, HELMUTS",Turnover (2),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:27,,Off Rebound (5),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:27,"PLATTEEUW, IAN",Missed Two Pointer (9/20 - 21 pt),U18 Joventut Badalona,,
U18 Joventut Badalona,U18 Next Gen Team Belgrade,4º Cuarto,04:43,"TOMANN, KAUR",In,U18 Next Gen Team Belgrade,,
