local,visitor,period,time,player,action,side,score_home,score_away
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,00:37,"HOUINDO, CAMERON",Def Rebound (4),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,00:40,"HASSAN, PATRICK",Missed Two Pointer (0/6 - 1 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,00:45,"LUMENA, PRINCE",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,00:48,"KOUAKOU-HEUGUE, NOA",Missed Two Pointer (2/4 - 6 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,00:52,"FAYE, MEISSA",Off Rebound (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,00:58,"HOUINDO, CAMERON",Missed Three Pointer (0/2 - 9 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:10,"KOUAKOU-HEUGUE, NOA",Def Rebound (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:13,"MACHETTI, MARIO",Missed Two Pointer (1/4 - 6 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:21,"HOUINDO, CAMERON",Assist (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:24,"KOUAKOU-HEUGUE, NOA",Two Pointer (2/3 - 6 pt),U18 Pole France INSEP Paris,33,22
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:46,"NIANG, CHEICKH",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:46,"HASSAN, PATRICK",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:46,,Time Out (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:46,"MACHETTI, MARIO",Three Pointer (1/3 - 6 pt),U18 Dolomiti Energia Trento,31,22
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:51,"TRIGGIANI, TOBIA",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,01:54,"HOUINDO, CAMERON",Missed Three Pointer (0/1 - 9 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:01,"FAYE, MEISSA",Def Rebound (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:03,"MACHETTI, MARIO",Missed Two Pointer (1/3 - 3 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:14,,Off Rebound (6),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:16,"LUMENA, PRINCE",Missed Two Pointer (1/3 - 2 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:24,"GABRIEL DES BORDES, NATEO",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:24,"MAHOP, MATTHYS",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:26,,Off Rebound (5),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:26,"NIANG, CHEICKH",Missed Two Pointer (1/4 - 5 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:26,"NIANG, CHEICKH",Off Rebound (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:28,"NIANG, CHEICKH",Missed Two Pointer (1/3 - 5 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:42,"NIANG, CHEICKH",Steal (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:44,"SOLIMAN, NATHAN",Turnover (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:46,"KOUAKOU-HEUGUE, NOA",Off Rebound (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,02:48,"FAYE, MEISSA",Missed Three Pointer (0/2 - 2 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:13,"MACHETTI, MARIO",Two Pointer (1/2 - 3 pt),U18 Dolomiti Energia Trento,31,19
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"MAHOP, MATTHYS",Assist (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"KOUAKOU-HEUGUE, NOA",Free Throw In (2/4 - 4 pt),U18 Pole France INSEP Paris,31,17
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"KOUAKOU-HEUGUE, NOA",Missed Free Throw (1/3 - 3 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"FAYE, MEISSA",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"YIMGA MOUKOURI, HUGO",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"MACHETTI, MARIO",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"FALL, OUMAR",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"PLACINSCHI, CESARE",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"LUMENA, PRINCE",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"NIANG, CHEICKH",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"HASSAN, PATRICK",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"KOUAKOU-HEUGUE, NOA",Foul Drawn (4),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:25,"PLACINSCHI, CESARE",Foul (3),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:44,"YIMGA MOUKOURI, HUGO",Def Rebound (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:47,"HASSAN, PATRICK",Missed Two Pointer (0/5 - 1 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,03:57,"MAHOP, MATTHYS",Two Pointer (1/2 - 2 pt),U18 Pole France INSEP Paris,30,17
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:09,"HOUINDO, CAMERON",Def Rebound (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:09,"TRIGGIANI, TOBIA",Missed Free Throw (1/2 - 1 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:09,"TRIGGIANI, TOBIA",Free Throw In (1/1 - 1 pt),U18 Dolomiti Energia Trento,28,17
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:09,"TRIGGIANI, TOBIA",Foul Drawn (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:09,"HOUINDO, CAMERON",Foul (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:16,,Off Rebound (4),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:20,"TRIGGIANI, TOBIA",Missed Three Pointer (0/1 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:22,"TRIGGIANI, VITTORIO",Off Rebound (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:27,"HASSAN, PATRICK",Missed Three Pointer (0/2 - 1 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:39,"PLACINSCHI, CESARE",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:39,"DORIGOTTI, NICOLA",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:39,,Time Out (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:40,"KOUAKOU-HEUGUE, NOA",Assist (4),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:40,"YIMGA MOUKOURI, HUGO",Two Pointer (2/3 - 4 pt),U18 Pole France INSEP Paris,28,16
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:45,"HOUINDO, CAMERON",Def Rebound (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,04:47,"DORIGOTTI, NICOLA",Missed Three Pointer (1/2 - 3 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:05,"SOLIMAN, NATHAN",Assist (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:07,"YIMGA MOUKOURI, HUGO",Two Pointer (1/2 - 2 pt),U18 Pole France INSEP Paris,26,16
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:25,"TRIGGIANI, TOBIA",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:25,"NIANG, CHEICKH",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:25,"DORIGOTTI, NICOLA",Turnover (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:40,"HOUINDO, CAMERON",Two Pointer (3/5 - 9 pt),U18 Pole France INSEP Paris,24,16
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:40,"HOUINDO, CAMERON",Off Rebound (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,05:43,"HOUINDO, CAMERON",Missed Two Pointer (2/4 - 7 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:01,"FALL, OUMAR",Turnover (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:15,,Def Rebound (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:15,"KOUAKOU-HEUGUE, NOA",Missed Free Throw (1/2 - 3 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:15,"MAHOP, MATTHYS",Assist (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:15,"KOUAKOU-HEUGUE, NOA",Free Throw In (1/1 - 3 pt),U18 Pole France INSEP Paris,22,16
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:15,"KOUAKOU-HEUGUE, NOA",Foul Drawn (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:15,"NIANG, CHEICKH",Foul (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:31,"TRIGGIANI, VITTORIO",Assist (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:33,"DORIGOTTI, NICOLA",Three Pointer (1/1 - 3 pt),U18 Dolomiti Energia Trento,21,16
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:39,"TRIGGIANI, VITTORIO",Off Rebound (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:42,"HASSAN, PATRICK",Missed Three Pointer (0/1 - 1 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:56,"FALL, OUMAR",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,06:58,"YIMGA MOUKOURI, HUGO",Missed Three Pointer (0/1 - 0 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"MACHETTI, MARIO",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"TRIGGIANI, VITTORIO",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"CURBELO, VALENTIN",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"DORIGOTTI, NICOLA",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"GABRIEL DES BORDES, NATEO",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"HOUINDO, CAMERON",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"MAHOP, MATTHYS",Foul Drawn (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:13,"NIANG, CHEICKH",Foul (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:31,"NIANG, CHEICKH",Two Pointer (1/2 - 5 pt),U18 Dolomiti Energia Trento,21,13
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:50,"FALL, OUMAR",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:50,"LUMENA, PRINCE",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:50,"ELOUMA, JUNIOR",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:50,"SOLIMAN, NATHAN",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,07:52,"ELOUMA, JUNIOR",Turnover (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:02,"KOUAKOU-HEUGUE, NOA",Def Rebound (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:04,"NIANG, CHEICKH",Missed Three Pointer (1/5 - 3 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:19,"KOUAKOU-HEUGUE, NOA",Turnover (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:41,"FAYE, MEISSA",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:41,"GABRIEL DES BORDES, NATEO",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:41,"ALLARD, YANNIS",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:41,"MAHOP, MATTHYS",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:41,,Time Out (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:41,"LUMENA, PRINCE",Two Pointer (1/2 - 2 pt),U18 Dolomiti Energia Trento,21,11
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:46,"NIANG, CHEICKH",Steal (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,08:50,"YIMGA MOUKOURI, HUGO",Turnover (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:00,"ELOUMA, JUNIOR",Foul Drawn (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:00,"HASSAN, PATRICK",Foul (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:01,"ELOUMA, JUNIOR",Def Rebound (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:02,"NIANG, CHEICKH",Missed Two Pointer (0/1 - 3 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:04,"NIANG, CHEICKH",Off Rebound (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:06,"MACHETTI, MARIO",Missed Three Pointer (0/2 - 1 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:20,"FAYE, MEISSA",Free Throw In (2/2 - 2 pt),U18 Pole France INSEP Paris,21,9
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:20,"FAYE, MEISSA",Free Throw In (1/1 - 1 pt),U18 Pole France INSEP Paris,20,9
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:20,"FAYE, MEISSA",Foul Drawn (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:20,"LUMENA, PRINCE",Foul (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:50,"NIANG, CHEICKH",Three Pointer (1/4 - 3 pt),U18 Dolomiti Energia Trento,19,9
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:53,"CURBELO, VALENTIN",Steal (1),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,09:54,"ALLARD, YANNIS",Turnover (1),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,10:00,"VADO, KENY",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,10:00,"KOUAKOU-HEUGUE, NOA",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,10:00,"GABRIEL DES BORDES, NATEO",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,2º Cuarto,10:00,"YIMGA MOUKOURI, HUGO",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:01,"FAYE, MEISSA",Two Pointer (1/1 - 4 pt),U18 Pole France INSEP Paris,60,33
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:16,"ELOUMA, JUNIOR",Def Rebound (4),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:20,"LUMENA, PRINCE",Missed Two Pointer (2/5 - 4 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:47,"FAYE, MEISSA",Turnover (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"PLACINSCHI, CESARE",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"TRIGGIANI, TOBIA",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"CLAPS, MATTIA",In,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"HASSAN, PATRICK",Out,U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"KOUAKOU-HEUGUE, NOA",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"GABRIEL DES BORDES, NATEO",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"NTOWOA, ELIE",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"SOLIMAN, NATHAN",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"YIMGA MOUKOURI, HUGO",Out,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:56,"MAHOP, MATTHYS",In,U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,00:58,"NIANG, CHEICKH",Turnover (4),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,01:02,"NIANG, CHEICKH",Def Rebound (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,01:05,"FAYE, MEISSA",Missed Three Pointer (0/3 - 2 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,01:19,"ELOUMA, JUNIOR",Def Rebound (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,01:25,"PLACINSCHI, CESARE",Missed Three Pointer (0/2 - 2 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,01:43,"YIMGA MOUKOURI, HUGO",Two Pointer (3/6 - 6 pt),U18 Pole France INSEP Paris,58,33
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:03,"KOUAKOU-HEUGUE, NOA",Def Rebound (6),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:05,"PLACINSCHI, CESARE",Missed Two Pointer (1/2 - 2 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:22,"HASSAN, PATRICK",Steal (3),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:23,"KOUAKOU-HEUGUE, NOA",Turnover (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:27,"KOUAKOU-HEUGUE, NOA",Def Rebound (5),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:30,"HASSAN, PATRICK",Missed Three Pointer (1/4 - 4 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:36,"PLACINSCHI, CESARE",Def Rebound (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:39,"YIMGA MOUKOURI, HUGO",Missed Two Pointer (2/5 - 4 pt),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:51,"YIMGA MOUKOURI, HUGO",Def Rebound (3),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,02:56,"MACHETTI, MARIO",Missed Three Pointer (1/6 - 6 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:15,"ELOUMA, JUNIOR",Assist (2),U18 Pole France INSEP Paris,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:17,"KOUAKOU-HEUGUE, NOA",Two Pointer (4/7 - 14 pt),U18 Pole France INSEP Paris,56,33
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:33,"LUMENA, PRINCE",Two Pointer (2/4 - 4 pt),U18 Dolomiti Energia Trento,54,33
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:33,"LUMENA, PRINCE",Off Rebound (2),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:36,"NIANG, CHEICKH",Missed Two Pointer (1/5 - 7 pt),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:37,"NIANG, CHEICKH",Off Rebound (3),U18 Dolomiti Energia Trento,,
U18 Pole France INSEP Paris,U18 Dolomiti Energia Trento,3er Cuarto,03:40,"HASSAN, PATRICK",Missed Two Pointer (0/8 - 4 pt),U18 Dolomiti Energia Trento,,
