local,visitor,period,time,player,action,side,score_home,score_away
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,02:24,"NEDELJKOVIC, ALEKSEJ",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,02:44,"STOJKOVIC, LAZAR",Assist (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,02:46,"PAVLOVIC, NOVAK",Two Pointer (1/1 - 2 pt),U18 Crvena Zvezda Belgrade,37,27
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,03:01,"PLATTEEUW, IAN",Assist (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,03:03,"PETROVICS, HELMUTS",Three Pointer (1/1 - 9 pt),U18 Joventut Badalona,35,27
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,03:17,"DEL CASTILLO, ERIC",Steal (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,03:19,"BIKIC, JOVAN",Turnover (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,03:35,"BALDE, DANIEL",Assist (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,03:37,"PETROVICS, HELMUTS",Two Pointer (3/5 - 6 pt),U18 Joventut Badalona,35,24
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:00,"MARJANOVIC, STEFAN",Turnover (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:08,"PALLARES, PAU",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:08,"DEL CASTILLO, ERIC",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:08,"BIKIC, JOVAN",Foul Drawn (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:08,"PALLARES, PAU",Foul (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:15,,Def Rebound (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:17,"PALLARES, PAU",Missed Three Pointer (0/1 - 0 pt),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:28,"RUIZ, HUMBERTO",Steal (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,04:31,"STOJKOVIC, LAZAR",Turnover (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:00,"BALDE, DANIEL",Assist (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:02,"PLATTEEUW, IAN",Two Pointer (4/5 - 8 pt),U18 Joventut Badalona,35,22
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:17,"RUIZ, HUMBERTO",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:17,"DEL CASTILLO, ERIC",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:17,"LUCIC, ANDREJ",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:17,"NEDELJKOVIC, ALEKSEJ",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:17,,Time Out (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:18,"LUCIC, ANDREJ",Two Pointer (2/3 - 10 pt),U18 Crvena Zvezda Belgrade,35,20
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:22,"LUCIC, ANDREJ",Def Rebound (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:24,"BALDE, DANIEL",Missed Three Pointer (1/2 - 3 pt),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:31,"PETROVICS, HELMUTS",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:31,"GIL , MARTI",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:31,"MARJANOVIC, STEFAN",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:31,"NEDELJKOVIC, ALEKSEJ",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:32,"PAVLOVIC, NOVAK",Turnover (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:47,"LUCIC, ANDREJ",Def Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,05:49,"DEL CASTILLO, ERIC",Missed Two Pointer (1/4 - 2 pt),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:12,"BALDE, DANIEL",Steal (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:14,"STOJKOVIC, LAZAR",Turnover (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"MEREBASHVILI, SABA",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"BALDE, DANIEL",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"PAVLOVIC, NOVAK",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"MORAVCEVIC, MATIJA",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"BIKIC, JOVAN",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"COPIC, MILOS",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"LUCIC, ANDREJ",Foul Drawn (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:20,"GIL , MARTI",Foul (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:29,"NEDELJKOVIC, ALEKSEJ",Steal (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:31,"MEREBASHVILI, SABA",Turnover (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:52,"PLATTEEUW, IAN",Foul Drawn (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:52,"COPIC, MILOS",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:54,"PLATTEEUW, IAN",Def Rebound (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:54,"NEDELJKOVIC, ALEKSEJ",Missed Free Throw (0/1 - 7 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:54,"NEDELJKOVIC, ALEKSEJ",Foul Drawn (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:54,"MEREBASHVILI, SABA",Foul (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,06:55,"NEDELJKOVIC, ALEKSEJ",Two Pointer (2/3 - 7 pt),U18 Crvena Zvezda Belgrade,33,20
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:02,"PETROVICS, HELMUTS",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:02,"PALLARES, PAU",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:02,"MARJANOVIC, STEFAN",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:02,"STOJKOVIC, LAZAR",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:03,"PETROVICS, HELMUTS",Turnover (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:11,"GIL , MARTI",Def Rebound (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:13,"NEDELJKOVIC, ALEKSEJ",Missed Two Pointer (1/2 - 5 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"GIL , MARTI",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"BATLLE, PAU",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"RUIZ, HUMBERTO",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"DEL CASTILLO, ERIC",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"NEDELJKOVIC, ALEKSEJ",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"DRAGICEVIC, STRAHINJA",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"MARJANOVIC, STEFAN",Foul Drawn (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:31,"PLATTEEUW, IAN",Foul (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,07:42,"PLATTEEUW, IAN",Two Pointer (3/4 - 6 pt),U18 Joventut Badalona,31,20
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:02,"COPIC, MILOS",Assist (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:05,"MORAVCEVIC, MATIJA",Three Pointer (1/1 - 3 pt),U18 Crvena Zvezda Belgrade,31,18
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:10,"DRAGICEVIC, STRAHINJA",Def Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:12,"MEREBASHVILI, SABA",Missed Three Pointer (0/1 - 1 pt),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:20,"RUIZ, HUMBERTO",Steal (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:21,"DRAGICEVIC, STRAHINJA",Turnover (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:38,"BATLLE, PAU",Assist (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:38,"PLATTEEUW, IAN",Two Pointer (2/3 - 4 pt),U18 Joventut Badalona,28,18
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:49,"PETROVICS, HELMUTS",Def Rebound (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,08:52,"COPIC, MILOS",Missed Three Pointer (0/1 - 0 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,09:08,"PETROVICS, HELMUTS",Assist (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,09:10,"BATLLE, PAU",Three Pointer (1/2 - 3 pt),U18 Joventut Badalona,28,16
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,09:36,"LUCIC, ANDREJ",Three Pointer (2/2 - 8 pt),U18 Crvena Zvezda Belgrade,28,13
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,10:00,"BERMEJO, PAU",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,10:00,"PLATTEEUW, IAN",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,10:00,"BIKIC, JOVAN",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,2º Cuarto,10:00,"LUCIC, ANDREJ",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:01,"BALDE, DANIEL",Assist (5),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:01,"DEL CASTILLO, ERIC",Two Pointer (4/9 - 14 pt),U18 Joventut Badalona,63,62
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:03,"NEDELJKOVIC, ALEKSEJ",Free Throw In (1/3 - 8 pt),U18 Crvena Zvezda Belgrade,63,60
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:03,"NEDELJKOVIC, ALEKSEJ",Missed Free Throw (0/2 - 7 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:03,"NEDELJKOVIC, ALEKSEJ",Foul Drawn (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:03,"PALLARES, PAU",Foul (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"PETROVICS, HELMUTS",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"BATLLE, PAU",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"PALLARES, PAU",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"MEREBASHVILI, SABA",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"MEREBASHVILI, SABA",Free Throw In (3/4 - 3 pt),U18 Joventut Badalona,62,60
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"BALDE, DANIEL",Assist (4),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"MEREBASHVILI, SABA",Free Throw In (2/3 - 2 pt),U18 Joventut Badalona,62,59
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"MARJANOVIC, STEFAN",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"LUCIC, ANDREJ",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"MEREBASHVILI, SABA",Foul Drawn (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:09,"MORAVCEVIC, MATIJA",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:20,"PLATTEEUW, IAN",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:20,"BALDE, DANIEL",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:20,"GIL , MARTI",Foul Drawn (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:20,"DRAGICEVIC, STRAHINJA",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"PLATTEEUW, IAN",Def Rebound (5),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"MARJANOVIC, STEFAN",Missed Free Throw (1/3 - 14 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"PAVLOVIC, NOVAK",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"MORAVCEVIC, MATIJA",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"BIKIC, JOVAN",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"DRAGICEVIC, STRAHINJA",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"MARJANOVIC, STEFAN",Foul Drawn (4),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"PLATTEEUW, IAN",Foul (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:33,"MARJANOVIC, STEFAN",Three Pointer (3/5 - 14 pt),U18 Crvena Zvezda Belgrade,62,58
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:49,"DEL CASTILLO, ERIC",Assist (6),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:50,"PLATTEEUW, IAN",Two Pointer (9/11 - 18 pt),U18 Joventut Badalona,59,58
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:57,"STOJKOVIC, LAZAR",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:57,"COPIC, MILOS",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:57,"PETROVICS, HELMUTS",Foul Drawn (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,00:57,"BIKIC, JOVAN",Foul (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:10,"STOJKOVIC, LAZAR",Assist (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:12,"BIKIC, JOVAN",Three Pointer (2/2 - 11 pt),U18 Crvena Zvezda Belgrade,59,56
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:20,"PAVLOVIC, NOVAK",Steal (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:21,"PETROVICS, HELMUTS",Turnover (6),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:34,"DEL CASTILLO, ERIC",Def Rebound (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:36,"STOJKOVIC, LAZAR",Missed Two Pointer (3/6 - 8 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"PAVLOVIC, NOVAK",Off Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"STOJKOVIC, LAZAR",Missed Free Throw (2/3 - 8 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"STOJKOVIC, LAZAR",Free Throw In (2/2 - 8 pt),U18 Crvena Zvezda Belgrade,56,56
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"BATLLE, PAU",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"PLATTEEUW, IAN",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"BALDE, DANIEL",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"DEL CASTILLO, ERIC",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"STOJKOVIC, LAZAR",Foul Drawn (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:50,"MEREBASHVILI, SABA",Foul (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:56,"MARJANOVIC, STEFAN",Def Rebound (4),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,01:58,"BALDE, DANIEL",Missed Three Pointer (1/3 - 9 pt),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:15,"BALDE, DANIEL",Steal (2),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:16,"BIKIC, JOVAN",Turnover (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:30,"PETROVICS, HELMUTS",Assist (10),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:31,"BALDE, DANIEL",Two Pointer (3/5 - 9 pt),U18 Joventut Badalona,55,56
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:40,"NEDELJKOVIC, ALEKSEJ",Assist (4),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:42,"STOJKOVIC, LAZAR",Two Pointer (3/5 - 7 pt),U18 Crvena Zvezda Belgrade,55,54
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:55,"BIKIC, JOVAN",Free Throw In (1/2 - 8 pt),U18 Crvena Zvezda Belgrade,53,54
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:55,"BIKIC, JOVAN",Missed Free Throw (0/1 - 7 pt),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:55,"BIKIC, JOVAN",Foul Drawn (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,02:55,"BATLLE, PAU",Unsportsmanlike Foul (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:04,,Turnover (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:06,"STOJKOVIC, LAZAR",Block (3),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:06,"GIL , MARTI",Shot Rejected (1),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:06,"GIL , MARTI",Missed Three Pointer (0/2 - 0 pt),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:28,"MARJANOVIC, STEFAN",Assist (1),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:31,"PAVLOVIC, NOVAK",Two Pointer (2/2 - 6 pt),U18 Crvena Zvezda Belgrade,52,54
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:34,"MARJANOVIC, STEFAN",Steal (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:36,"BALDE, DANIEL",Turnover (3),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"BATLLE, PAU",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"PLATTEEUW, IAN",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"MEREBASHVILI, SABA",In,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"DEL CASTILLO, ERIC",Out,U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"MARJANOVIC, STEFAN",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"PAVLOVIC, NOVAK",In,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"DJURIC, SAVA",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,"LUCIC, ANDREJ",Out,U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,03:47,,Turnover (2),U18 Crvena Zvezda Belgrade,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,04:14,"PETROVICS, HELMUTS",Assist (9),U18 Joventut Badalona,,
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,04:16,"DEL CASTILLO, ERIC",Two Pointer (3/8 - 12 pt),U18 Joventut Badalona,50,54
U18 Crvena Zvezda Belgrade,U18 Joventut Badalona,3er Cuarto,04:32,"LUCIC, ANDREJ",Assist (2),U18 Crvena Zvezda Belgrade,,
