period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,08:09,"AGAMI, ELI",PFRecShot,U18 Maccabi Tel Aviv,3,6,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,08:09,"AGAMI, ELI",FTM,U18 Maccabi Tel Aviv,4,6,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,08:09,"AGAMI, ELI",FTM,U18 Maccabi Tel Aviv,5,6,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,07:49,"LONATI, ACHILLE",3PM,U18 EA7 Emporio Armani Milan,5,9,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,07:47,"CECCATO, MATTIA",AST,U18 EA7 Emporio Armani Milan,5,9,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,07:32,"AGAMI, ELI",TOV,U18 Maccabi Tel Aviv,5,9,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,07:23,"CECCATO, MATTIA",2PM,U18 EA7 Emporio Armani Milan,5,11,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,07:11,"BARAK, ERAN",3PA,U18 Maccabi Tel Aviv,5,11,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,07:08,"LONATI, ACHILLE",DREB,U18 EA7 Emporio Armani Milan,5,11,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:55,"YOUSSEF, GUGLIELMO",2PM,U18 EA7 Emporio Armani Milan,5,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:33,"AGAMI, ELI",3PM,U18 Maccabi Tel Aviv,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:30,"BARAK, ERAN",AST,U18 Maccabi Tel Aviv,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:21,"LONATI, ACHILLE",3PA,U18 EA7 Emporio Armani Milan,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:19,"GARAVAGLIA, DIEGO",OREB,U18 EA7 Emporio Armani Milan,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:16,"LONATI, ACHILLE",TOV,U18 EA7 Emporio Armani Milan,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL",,"CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:01,"GARAVAGLIA, DIEGO",PF,U18 EA7 Emporio Armani Milan,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:01,"AGAMI, ELI",PFRecShot,U18 Maccabi Tel Aviv,8,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:01,"AGAMI, ELI",FTM,U18 Maccabi Tel Aviv,9,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:01,"LACHMANOVICH, ARBEL",AST,U18 Maccabi Tel Aviv,9,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,06:01,"AGAMI, ELI",FTM,U18 Maccabi Tel Aviv,10,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
1,05:47,"GARAVAGLIA, DIEGO",3PA,U18 EA7 Emporio Armani Milan,10,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CECCATO, MATTIA","GARAVAGLIA, DIEGO","LONATI, ACHILLE","SUIGO, LUIGI","YOUSSEF, GUGLIELMO"
