period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,08:34,"KOUAKOU-HEUGUE, NOA",OREB,U18 Pole France INSEP Paris,3,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:33,"CURBELO, VALENTIN",PF,U18 Dolomiti Energia Trento,3,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:33,"HOUINDO, CAMERON",PFRecShot,U18 Pole France INSEP Paris,3,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:33,"HOUINDO, CAMERON",FTM,U18 Pole France INSEP Paris,4,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:33,"KOUAKOU-HEUGUE, NOA",AST,U18 Pole France INSEP Paris,4,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:33,"HOUINDO, CAMERON",FTM,U18 Pole France INSEP Paris,5,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:15,"HASSAN, PATRICK",2PA,U18 Dolomiti Energia Trento,5,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,08:13,"HOUINDO, CAMERON",DREB,U18 Pole France INSEP Paris,5,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:54,"SOLIMAN, NATHAN",2PM,U18 Pole France INSEP Paris,7,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:52,"HOUINDO, CAMERON",AST,U18 Pole France INSEP Paris,7,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:45,"KOUAKOU-HEUGUE, NOA",PF,U18 Pole France INSEP Paris,7,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:45,"HASSAN, PATRICK",PFRecShot,U18 Dolomiti Energia Trento,7,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:45,"HASSAN, PATRICK",FTA,U18 Dolomiti Energia Trento,7,0,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:45,"HASSAN, PATRICK",FTM,U18 Dolomiti Energia Trento,7,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:33,"HOUINDO, CAMERON",2PM,U18 Pole France INSEP Paris,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:31,"KOUAKOU-HEUGUE, NOA",AST,U18 Pole France INSEP Paris,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:20,"NIANG, CHEICKH",3PA,U18 Dolomiti Energia Trento,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:18,"FALL, OUMAR",OREB,U18 Dolomiti Energia Trento,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:11,"CURBELO, VALENTIN",2PA,U18 Dolomiti Energia Trento,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:11,"CURBELO, VALENTIN",BLKRec,U18 Dolomiti Energia Trento,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:11,"HOUINDO, CAMERON",BLK,U18 Pole France INSEP Paris,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:11,TEAM,OREB,U18 Dolomiti Energia Trento,9,1,"HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,07:02,"HASSAN, PATRICK",2PA,U18 Dolomiti Energia Trento,9,1,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,06:59,"YIMGA MOUKOURI, HUGO",DREB,U18 Pole France INSEP Paris,9,1,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,06:44,"KOUAKOU-HEUGUE, NOA",2PM,U18 Pole France INSEP Paris,11,1,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,06:41,"NTOWOA, ELIE",AST,U18 Pole France INSEP Paris,11,1,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,06:21,"CURBELO, VALENTIN",2PM,U18 Dolomiti Energia Trento,11,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,06:19,"FALL, OUMAR",AST,U18 Dolomiti Energia Trento,11,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:59,"SOLIMAN, NATHAN",2PM,U18 Pole France INSEP Paris,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:55,"YIMGA MOUKOURI, HUGO",AST,U18 Pole France INSEP Paris,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:46,"TRIGGIANI, VITTORIO",3PA,U18 Dolomiti Energia Trento,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:44,"SOLIMAN, NATHAN",DREB,U18 Pole France INSEP Paris,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:25,"YIMGA MOUKOURI, HUGO",2PA,U18 Pole France INSEP Paris,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:20,"TRIGGIANI, VITTORIO",DREB,U18 Dolomiti Energia Trento,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:07,"MAHOP, MATTHYS",PF,U18 Pole France INSEP Paris,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,05:07,"HASSAN, PATRICK",PFRec,U18 Dolomiti Energia Trento,13,3,"KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO","CURBELO, VALENTIN","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","TRIGGIANI, VITTORIO"
1,04:59,"FALL, OUMAR",3PA,U18 Dolomiti Energia Trento,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:57,TEAM,DREB,U18 Pole France INSEP Paris,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:57,"PLACINSCHI, CESARE",PF,U18 Dolomiti Energia Trento,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:53,"KOUAKOU-HEUGUE, NOA",PFRec,U18 Pole France INSEP Paris,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
1,04:43,"PLACINSCHI, CESARE",PF,U18 Dolomiti Energia Trento,13,3,"FAYE, MEISSA","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","YIMGA MOUKOURI, HUGO","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","NIANG, CHEICKH","PLACINSCHI, CESARE"
