period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,07:29,"TRIGGIANI, TOBIA",DREB,U18 Dolomiti Energia Trento,4,6,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,07:16,"FALL, OUMAR",2PM,U18 Dolomiti Energia Trento,4,8,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,07:14,"TRIGGIANI, TOBIA",AST,U18 Dolomiti Energia Trento,4,8,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,07:04,"LACHMANOVICH, ARBEL",TOV,U18 Maccabi Tel Aviv,4,8,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,07:02,"FALL, OUMAR",STL,U18 Dolomiti Energia Trento,4,8,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,06:49,"NIANG, CHEICKH",2PM,U18 Dolomiti Energia Trento,4,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,06:30,"TRIGGIANI, TOBIA",PF,U18 Dolomiti Energia Trento,4,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,06:30,"ARTMENKO, GABRIEL",PFRec,U18 Maccabi Tel Aviv,4,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,06:16,"SHALMON, IFTAH",2PA,U18 Maccabi Tel Aviv,4,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,06:12,"ARTMENKO, GABRIEL",OREB,U18 Maccabi Tel Aviv,4,10,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
