period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,07:43,"PRATO, IVAN",3PA,U18 Next Gen Team Belgrade,4,2,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:41,"SOLIMAN, NATHAN",DREB,U18 Pole France INSEP Paris,4,2,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:36,"KOUAKOU-HEUGUE, NOA",2PM,U18 Pole France INSEP Paris,4,4,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:36,"TOMANN, KAUR",PF,U18 Next Gen Team Belgrade,4,4,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:36,"KOUAKOU-HEUGUE, NOA",PFRecShot,U18 Pole France INSEP Paris,4,4,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:36,"KOUAKOU-HEUGUE, NOA",FTM,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:09,"TOWO-NANSI, AARON",3PA,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,07:09,TEAM,TOV,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:51,"HOUINDO, CAMERON",TOV,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:48,"RANDUSKA, BRUNO",STL,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:36,"DEFOUNDOUX, SACHA",TOV,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:34,"SOLIMAN, NATHAN",STL,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:31,"SOLIMAN, NATHAN",3PA,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:29,"TOWO-NANSI, AARON",DREB,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:18,"DEFOUNDOUX, SACHA",3PA,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:16,"SOLIMAN, NATHAN",DREB,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,06:01,"YIMGA MOUKOURI, HUGO",2PA,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:59,"DEFOUNDOUX, SACHA",DREB,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:59,"KOUAKOU-HEUGUE, NOA",PF,U18 Pole France INSEP Paris,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:59,"DEFOUNDOUX, SACHA",PFRec,U18 Next Gen Team Belgrade,4,5,"DEFOUNDOUX, SACHA","PRATO, IVAN","RANDUSKA, BRUNO","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MAHOP, MATTHYS","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:35,"TOWO-NANSI, AARON",2PA,U18 Next Gen Team Belgrade,4,5,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:32,"KATANOVIC, BORNA",OREB,U18 Next Gen Team Belgrade,4,5,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:21,"TOMANN, KAUR",3PM,U18 Next Gen Team Belgrade,7,5,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:19,"PRATO, IVAN",AST,U18 Next Gen Team Belgrade,7,5,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:07,"KOUAKOU-HEUGUE, NOA",2PM,U18 Pole France INSEP Paris,7,7,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:00,"KATANOVIC, BORNA",2PM,U18 Next Gen Team Belgrade,9,7,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:00,"NAJI, AKRAM",AST,U18 Next Gen Team Belgrade,9,7,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,05:00,TEAM,TO,U18 Pole France INSEP Paris,9,7,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:45,"KOUAKOU-HEUGUE, NOA",2PM,U18 Pole France INSEP Paris,9,9,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:42,"HOUINDO, CAMERON",AST,U18 Pole France INSEP Paris,9,9,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:40,"NAJI, AKRAM",TOV,U18 Next Gen Team Belgrade,9,9,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:22,"KOUAKOU-HEUGUE, NOA",2PA,U18 Pole France INSEP Paris,9,9,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:19,"KOUAKOU-HEUGUE, NOA",OREB,U18 Pole France INSEP Paris,9,9,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:19,"KOUAKOU-HEUGUE, NOA",2PM,U18 Pole France INSEP Paris,9,11,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:10,"MASDIEU-REYNAERT, YAEL",PF,U18 Pole France INSEP Paris,9,11,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,04:10,"TOWO-NANSI, AARON",PFRec,U18 Next Gen Team Belgrade,9,11,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","TOMANN, KAUR","TOWO-NANSI, AARON","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,03:58,"STOLBETSKIY, DANIIL",2PA,U18 Next Gen Team Belgrade,9,11,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:52,"NAJI, AKRAM",OREB,U18 Next Gen Team Belgrade,9,11,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:52,"NAJI, AKRAM",2PM,U18 Next Gen Team Belgrade,11,11,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:42,"SOLIMAN, NATHAN",3PM,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:24,"TOWO-NANSI, AARON",3PA,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:23,TEAM,DREB,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:23,"NAJI, AKRAM",PF,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:23,"HOUINDO, CAMERON",PFRec,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","TOWO-NANSI, AARON","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,03:03,"HOUINDO, CAMERON",2PA,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:59,"KATANOVIC, BORNA",DREB,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:44,"NAJI, AKRAM",3PA,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:39,"MASDIEU-REYNAERT, YAEL",DREB,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:28,"MASDIEU-REYNAERT, YAEL",3PA,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:24,"LAZARSKI, BARTOSZ",DREB,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:19,"SOLIMAN, NATHAN",PF,U18 Pole France INSEP Paris,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:19,"LAZARSKI, BARTOSZ",PFRec,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","KOUAKOU-HEUGUE, NOA","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN"
1,02:15,"PRATO, IVAN",TOV,U18 Next Gen Team Belgrade,11,14,"KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","PRATO, IVAN","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,02:01,"HOUINDO, CAMERON",TOV,U18 Pole France INSEP Paris,11,14,"ACUNZO, THOMAS","KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","HOUINDO, CAMERON","MASDIEU-REYNAERT, YAEL","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,01:41,"STOLBETSKIY, DANIIL",3PA,U18 Next Gen Team Belgrade,11,14,"ACUNZO, THOMAS","KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
1,01:37,"YIMGA MOUKOURI, HUGO",DREB,U18 Pole France INSEP Paris,11,14,"ACUNZO, THOMAS","KATANOVIC, BORNA","LAZARSKI, BARTOSZ","NAJI, AKRAM","STOLBETSKIY, DANIIL","ELOUMA, JUNIOR","MASDIEU-REYNAERT, YAEL","NTOWOA, ELIE","SOLIMAN, NATHAN","YIMGA MOUKOURI, HUGO"
